snap,moi_1_id,moi_2_id,merger_snap,p_acceleration,xy_projection,p_face_projection,s_face_projection,p_SubhaloIDRaw,s_SubhaloIDRaw,p_SubhaloMass,s_SubhaloMass,p_SubhaloPos,s_SubhaloPos,p_SubhaloVel,s_SubhaloVel,p_SubhaloSpin,s_SubhaloSpin,p_SubhaloHalfmassRad,s_SubhaloHalfmassRad
40,40000000156291,55000000099526,41,18.484969994806086,https://www.tng-project.org/api/TNG50-1/snapshots/40/subhalos/156291/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/40/subhalos/156291/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/40/subhalos/156292/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,40000000156291,40000000156292,85.59853,22.456654,[16541.553 28291.316 25292.244],[16241.746 28577.191 25513.709],[-162.32167  192.49008  -11.26343],[-40.437057  51.810963 -13.129295],[ 787.9798 1255.589    76.8155],[ -92.42774   66.90467 -821.47437],81.75389,53.54547
41,40000000156291,55000000099526,41,25.23155011482208,https://www.tng-project.org/api/TNG50-1/snapshots/41/subhalos/164786/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/41/subhalos/164786/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/41/subhalos/164787/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,41000000164786,41000000164787,89.61924,22.984825,[16479.164 28366.29  25294.727],[16222.6875 28589.195  25501.256 ],[-173.81476  205.73122   -5.40891],[-54.98056   65.14766  -32.269012],[ 617.08746 1391.3606  -249.7196 ],[ -37.042515   86.98007  -835.8484  ],80.39768,49.72009
42,40000000156291,55000000099526,41,31.546932464893008,https://www.tng-project.org/api/TNG50-1/snapshots/42/subhalos/78798/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/42/subhalos/78798/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/42/subhalos/78801/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,42000000078798,42000000078801,79.09002,25.214367,[16430.244 28423.75  25295.457],[16201.638 28602.89  25488.746],[-193.22571    220.41646      1.2386333],[-65.730934  88.99196  -49.978233],[ 552.7631  1037.3444    82.94651],[   5.827934  113.92545  -938.86615 ],64.99158,50.79139
43,40000000156291,55000000099526,41,33.46286198571772,https://www.tng-project.org/api/TNG50-1/snapshots/43/subhalos/76476/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/43/subhalos/76476/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/43/subhalos/76480/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,43000000076476,43000000076480,62.43915,24.670637,[16374.818 28483.135 25301.71 ],[16175.736 28624.713 25470.49 ],[-216.41391   238.70624    12.329179],[-79.259834 115.562614 -70.85543 ],[456.5561  857.47406 118.10433],[  30.170355  125.74581  -867.9909  ],47.89614,47.01212
44,40000000156291,55000000099526,41,40.72274711264278,https://www.tng-project.org/api/TNG50-1/snapshots/44/subhalos/74660/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/44/subhalos/74660/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/44/subhalos/74663/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,44000000074660,44000000074663,55.479393,20.69944,[16315.426 28547.502 25304.941],[16146.359 28658.242 25448.258],[-239.61989   260.3599     22.929409],[-94.70287 157.98901 -96.97351],[302.29483 798.74023  67.58327],[  41.783646   94.72275  -664.58636 ],40.89066,38.0543
45,40000000156291,55000000099526,41,252.37702867544985,https://www.tng-project.org/api/TNG50-1/snapshots/45/subhalos/78582/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/45/subhalos/78582/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/45/subhalos/78585/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,45000000078582,45000000078585,48.368343,15.969704,[16260.756 28604.291 25311.852],[16124.084 28699.174 25424.605],[-270.2468    283.86212    35.890118],[ -94.81616  204.65475 -119.74346],[239.47374  791.6547    21.843426],[  92.990395   45.725563 -518.505   ],33.21899,28.28305
46,40000000156291,55000000099526,41,39.7809015961044,https://www.tng-project.org/api/TNG50-1/snapshots/46/subhalos/77971/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/46/subhalos/77971/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/46/subhalos/77977/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,46000000077971,46000000077977,374.10623,11.436089,[16182.171 28684.59  25323.898],[16097.378 28761.246 25386.93 ],[-88.577934 110.19598   58.926163],[ -91.21681  235.44812 -152.87946],[ 4632.593   2596.38   -5860.3306],[  44.476944  -19.203766 -257.7032  ],300.02393,18.018412
47,40000000156291,55000000099526,41,42.56796155072107,https://www.tng-project.org/api/TNG50-1/snapshots/47/subhalos/85749/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/47/subhalos/85749/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/47/subhalos/85755/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,47000000085749,47000000085755,455.8977,4.5327835,[16101.335 28762.408 25343.787],[16082.68  28807.742 25357.66 ],[-55.352657  99.06884   77.76198 ],[ -38.506115  170.09875  -122.50758 ],[ 3754.8267  2901.2288 -5651.7993],[ -27.02565   -52.922813 -236.19135 ],239.82732,6.867503
48,40000000156291,55000000099526,41,17.69368866281707,https://www.tng-project.org/api/TNG50-1/snapshots/48/subhalos/81224/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/48/subhalos/81224/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/48/subhalos/81236/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,48000000081224,48000000081236,508.00302,2.613316,[16026.768 28862.033 25373.893],[16054.924 28819.564 25354.059],[-31.874664  65.42255   89.10844 ],[-271.8167   144.97833  118.03823],[ 5383.5903  2288.0396 -5490.577 ],[ -24.279976     3.0731857 -185.09186  ],219.14775,4.218211
49,40000000156291,55000000099526,41,13.603402468073611,https://www.tng-project.org/api/TNG50-1/snapshots/49/subhalos/85605/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/49/subhalos/85605/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/49/subhalos/85615/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,49000000085605,49000000085615,531.19147,4.118218,[15987.583 28951.434 25406.482],[16002.227 28891.217 25384.152],[-18.919394  54.83998   94.87358 ],[-235.09932  435.41785  182.99023],[ 5171.29    2307.0183 -5005.5854],[ -44.353424   26.474007 -115.906105],225.0948,5.695724
50,40000000156291,55000000099526,41,285.5061123704486,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/87125/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/87125/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/50/subhalos/87137/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,50000000087125,50000000087137,577.3368,2.1486578,[15974.491 29017.79  25445.502],[15965.921 29001.5   25440.148],[-14.139878  54.335148 107.59969 ],[-69.070595 654.4377   353.30872 ],[ 5215.5396  2506.39   -4908.568 ],[ -4.9245005  38.4445    -75.681366 ],238.48,2.0268393
51,40000000156291,55000000099526,41,96.66997026230955,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/87956/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/87956/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/51/subhalos/87968/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,51000000087956,51000000087968,52.50897,1.0509279,[15973.13  29086.326 25518.05 ],[15972.412 29089.166 25519.762],[ 53.369793 249.3166   304.9279  ],[273.32278   31.528896 303.43478 ],[ -83.43855  569.406   -592.72253],[-11.001048  16.19769   -8.294527],25.200537,0.39086866
52,40000000156291,55000000099526,41,331.7354950906517,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/91260/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/91260/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/52/subhalos/91309/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,52000000091260,52000000091309,54.869038,0.12964207,[15986.568 29119.15  25572.559],[16144.2   29364.084 25718.62 ],[129.0692  199.21507 338.1622 ],[  -3.021113 -163.68661     4.349073],[-134.69096  569.281   -635.4394 ],[  4.6275244 -20.738728    9.162033 ],24.630674,1.916728
53,40000000156291,55000000099526,41,23.734100233399868,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/94701/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/94701/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/53/subhalos/1750509/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,53000000094701,53000001750509,801.2072,0.0073153516,[16027.336 29155.84  25647.271],[16447.084 29826.82  26078.824],[-16.249857  -2.064811 118.12307 ],[-317.86176  -126.107864 -208.07817 ],[ 5538.758   2064.0933 -2016.5715],[-0.77916783  0.7773901  -0.19912034],236.84879,2.4639857
35,40000000156292,55000000099526,41,10.278871977381863,https://www.tng-project.org/api/TNG50-1/snapshots/35/subhalos/145556/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/35/subhalos/145556/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/35/subhalos/208987/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,35000000145556,35000000208987,73.75948,25.718187,[16730.473 28068.096 25324.621],[16251.647 28528.129 25506.707],[-126.08025   148.05385   -31.354176],[-11.8757515  65.7886     16.766027 ],[ 718.6363  1154.998     53.84161],[-488.49097   -15.607212 -578.4931  ],81.448395,69.856186
36,40000000156292,55000000099526,41,11.898151201103381,https://www.tng-project.org/api/TNG50-1/snapshots/36/subhalos/125273/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/36/subhalos/125273/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/36/subhalos/125274/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,36000000125273,36000000125274,75.8539,23.218565,[16692.447 28110.318 25310.818],[16254.486 28541.4   25512.654],[-135.10226   152.45073   -29.134724],[-12.063198  56.435158  14.525315],[ 831.9574 1050.174   518.2677],[-404.5883      -5.2305927 -608.3691   ],81.16542,62.38811
37,40000000156292,55000000099526,41,14.760274646753118,https://www.tng-project.org/api/TNG50-1/snapshots/37/subhalos/139548/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/37/subhalos/139548/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/37/subhalos/139549/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,37000000139548,37000000139549,82.51214,19.813486,[16649.635 28155.895 25303.174],[16256.074 28552.883 25513.559],[-140.26399  161.17714  -22.90798],[-15.466338  48.76233    8.538059],[1145.3196 1218.3839  780.7323],[-243.20587    15.085333 -638.8738  ],86.07942,51.995384
38,40000000156292,55000000099526,41,18.200217359418083,https://www.tng-project.org/api/TNG50-1/snapshots/38/subhalos/148109/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/38/subhalos/148109/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/38/subhalos/148110/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,38000000148109,38000000148110,82.32377,20.229727,[16614.352 28198.184 25298.92 ],[16254.776 28560.195 25516.826],[-147.02911   173.70587   -19.018288],[-20.747988   46.444595    3.2997143],[1062.8408  1165.2484   648.70496],[-217.92857    34.407253 -613.43854 ],82.39066,51.830936
39,40000000156292,55000000099526,41,7.266630988797921,https://www.tng-project.org/api/TNG50-1/snapshots/39/subhalos/153894/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/39/subhalos/153894/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/39/subhalos/153895/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,39000000153894,39000000153895,84.4636,22.592047,[16566.799 28259.61  25292.156],[16247.8   28573.178 25512.717],[-157.65553   187.52704   -13.793111],[-35.92208    51.05893    -7.5520926],[ 861.6123  1193.8773   269.91867],[-142.04071    65.971985 -825.3291  ],81.73578,55.375393
40,40000000156292,55000000099526,41,18.484969994806086,https://www.tng-project.org/api/TNG50-1/snapshots/40/subhalos/156291/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/40/subhalos/156291/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/40/subhalos/156292/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,40000000156291,40000000156292,85.59853,22.456654,[16541.553 28291.316 25292.244],[16241.746 28577.191 25513.709],[-162.32167  192.49008  -11.26343],[-40.437057  51.810963 -13.129295],[ 787.9798 1255.589    76.8155],[ -92.42774   66.90467 -821.47437],81.75389,53.54547
41,40000000156292,55000000099526,41,25.23155011482208,https://www.tng-project.org/api/TNG50-1/snapshots/41/subhalos/164786/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&nPixels=256%2C256&axes=0%2C1&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/41/subhalos/164786/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,https://www.tng-project.org/api/TNG50-1/snapshots/41/subhalos/164787/vis.png?partType=stars&partField=stellarComp-jwst_f200w-jwst_f115w-jwst_f070w&size=1&method=histo&rotation=face-on&plotStyle=edged,41000000164786,41000000164787,89.61924,22.984825,[16479.164 28366.29  25294.727],[16222.6875 28589.195  25501.256 ],[-173.81476  205.73122   -5.40891],[-54.98056   65.14766  -32.269012],[ 617.08746 1391.3606  -249.7196 ],[ -37.042515   86.98007  -835.8484  ],80.39768,49.72009
